ID de respuesta;Fecha de envío;Nº ENCUESTADORA;0.1. ¿Qué edad tiene?;0.1. Seleccione el tramo de edad en la que se ubica la encuestada -NO PREGUNTAR, rellenar por la encuestadora-;0.2. ¿En qué distrito de Madrid reside actualmente? -Espontáneo, no leer-;0.3. ¿Podría indicar su nacionalidad? -Espontáneo, no leer-;0.3. ¿Podría indicar su nacionalidad? -Espontáneo, no leer- [Otro];0.3.1. ¿En qué situación administrativa se encuentra? -Espontáneo, no leer-;0.3. ¿Podría indicar su nacionalidad? -Espontáneo, no leer- [Otro];0.4. ¿Cuál es el nivel educativo más alto que ha terminado? -Espontáneo, no leer-;0.4. ¿Cuál es el nivel educativo más alto que ha terminado? -Espontáneo, no leer- [Otro];0.5. ¿Podría indicarme su situación laboral actual? -Espontáneo, no leer-;0.5. ¿Podría indicarme su situación laboral actual? -Espontáneo, no leer- [Otro];0.6. ¿Cuál es su estado civil actual? -Espontánao, no leer-;0.6. ¿Cuál es su estado civil actual? -Espontánao, no leer- [Otro];0.7. ¿En qué situación de convivencia se encuentra actualmente? -Espontáneo, no leer-;0.8. ¿Tiene familiares a su cargo en la actualidad? -Espontáneo, no leer-;0.8.1. ¿Podría indicar qué tipo de familiares y cuántos tiene a su cargo?  [Familiares -padres, tíos...-];0.8.1. ¿Podría indicar qué tipo de familiares y cuántos tiene a su cargo?  [Hijos/as];0.9. Actualmente, ¿tiene reconocido algún tipo de discapacidad? -Espontáneo, no leer-;0.9.1. En caso de tener algún tipo de discapacidad, ¿podría indicarme de qué tipo es esta? [Física];0.9.1. En caso de tener algún tipo de discapacidad, ¿podría indicarme de qué tipo es esta? [Psíquica];0.9.1. En caso de tener algún tipo de discapacidad, ¿podría indicarme de qué tipo es esta? [Sensorial];0.9.1. En caso de tener algún tipo de discapacidad, ¿podría indicarme de qué tipo es esta? [Varias];"0.10. ¿Tiene algún familiar o persona cercana con la que pueda hablar con total confianza sobre cualquier preocupación o problema; tiene algún familiar o persona cercana con la que podría quedarse un par de día si no pudiera estar en casa por algún motivo? -Espontáneo, no leer-";1. ¿En algún momento se ha sentido obligada a realizar actos de naturaleza sexual en contra de su voluntad?. Entendemos por actos de naturaleza sexual, el conjunto de comportamientos verbales y no verbales realizados sin consentimiento con objeto de dar o recibir placer sexual, incluyéndose comentarios, miradas, caricias, besos, tocamientos, sexo oral, coito. -Espontáneo, no leer-;1.1. En caso afirmativo, ¿podría concretar qué actos se vio obligada a realizar? -Espontáneo, no leer- [Comentarios];1.1. En caso afirmativo, ¿podría concretar qué actos se vio obligada a realizar? -Espontáneo, no leer- [Miradas];1.1. En caso afirmativo, ¿podría concretar qué actos se vio obligada a realizar? -Espontáneo, no leer- [Caricias];1.1. En caso afirmativo, ¿podría concretar qué actos se vio obligada a realizar? -Espontáneo, no leer- [Besos];1.1. En caso afirmativo, ¿podría concretar qué actos se vio obligada a realizar? -Espontáneo, no leer- [Tocamientos];1.1. En caso afirmativo, ¿podría concretar qué actos se vio obligada a realizar? -Espontáneo, no leer- [Sexo oral];1.1. En caso afirmativo, ¿podría concretar qué actos se vio obligada a realizar? -Espontáneo, no leer- [Coito];1.1. En caso afirmativo, ¿podría concretar qué actos se vio obligada a realizar? -Espontáneo, no leer- [Ns/Nc];1.1. En caso afirmativo, ¿podría concretar qué actos se vio obligada a realizar? -Espontáneo, no leer- [Otro];1.2. En caso negativo, ¿conoce a alguna mujer de su entorno cercano -amiga, familiar, compañera de estudio y/o trabajo- que se haya sentido obligada a realizar actos de naturaleza sexual en contra de su voluntad? -Espontáneo, no leer-;2. Estos actos de naturaleza sexual se han producido sin que haya sido posible dar su consentimiento como consecuencia de encontrarse bajo los efectos del alcohol/drogas, porque su condición física y/o psíquica se lo impedía, por miedo a las consecuencias negativas resultantes? -Espontáneo, no leer-;2.1. En caso afirmativo, ¿podría concretar bajo cuál de estas condiciones se produjo? [Alcohol];2.1. En caso afirmativo, ¿podría concretar bajo cuál de estas condiciones se produjo? [Drogas];2.1. En caso afirmativo, ¿podría concretar bajo cuál de estas condiciones se produjo? [Otra condición física];2.1. En caso afirmativo, ¿podría concretar bajo cuál de estas condiciones se produjo? [Otra  condición psíquica ];2.1. En caso afirmativo, ¿podría concretar bajo cuál de estas condiciones se produjo? [Miedo];2.1. En caso afirmativo, ¿podría concretar bajo cuál de estas condiciones se produjo? [Ns/Nc];3. ¿Podría concretar cuándo tuvieron lugar estos hechos?;3. ¿Podría concretar cuándo tuvieron lugar estos hechos? [Otro];4. ¿Estos hechos, sucedieron 1 o más veces? -Espontáneo, no leer-;4.1. ¿Podría indicar con qué frecuencia sucedieron estos hechos? -Espontáneo, no leer-;5. ¿La persona que le obligó a realizar estos actos de naturaleza sexual no deseados y/o consentidos era: [Hombre conocido];5. ¿La persona que le obligó a realizar estos actos de naturaleza sexual no deseados y/o consentidos era: [Mujer conocida];5. ¿La persona que le obligó a realizar estos actos de naturaleza sexual no deseados y/o consentidos era: [Hombre desconocido];5. ¿La persona que le obligó a realizar estos actos de naturaleza sexual no deseados y/o consentidos era: [Mujer desconocida];5. ¿La persona que le obligó a realizar estos actos de naturaleza sexual no deseados y/o consentidos era: [Ns/Nc];5.1. ¿Podría concretar la relación que tenía con la persona que le obligó a realizar estos actos? -Espontáneo, no leer-;5.1. ¿Podría concretar la relación que tenía con la persona que le obligó a realizar estos actos? -Espontáneo, no leer- [Otro];6. ¿Cuántas personas participaron en estos comportamientos/actos de naturaleza sexual no consentidos? -Espontáneo, no leer-;6. ¿Cuántas personas participaron en estos comportamientos/actos de naturaleza sexual no consentidos? -Espontáneo, no leer- [Otro];7. ¿Cómo actuó/actuaron esa/s persona/s?;7.1. En caso de que la actuación fuera en grupo, ¿podría concretar cómo se produjo?;8. ¿Dónde tuvieron lugar los hechos? -Espontáneo, no leer-;8.1. En caso de que se produjera en el espacio privado, ¿podría concretar dónde ocurrió?;8.1. En caso de que se produjera en el espacio privado, ¿podría concretar dónde ocurrió? [Otro];8.2. En caso de que se produjeran en el espacio público, ¿podría concretar dónde ocurrieron?;8.2. En caso de que se produjeran en el espacio público, ¿podría concretar dónde ocurrieron? [Otro];8.3. En el caso de que se produjeran en el espacio virtual, ¿podría indicar si... [¿Le han insistido o presionado para enviar fotos, vídeos, correos electrónicos o mensajes de texto de carácter sexual no deseados?];8.3. En el caso de que se produjeran en el espacio virtual, ¿podría indicar si... [¿Le han insistido (o presionado) para que envíe fotos/vídeos de sí misma desnuda o en actitudes comprometidas?];8.3. En el caso de que se produjeran en el espacio virtual, ¿podría indicar si... [¿Han compartido fotografías o videos de carácter sexual a través de redes sociales (Facebook, WhatsApp, Instagram, etc.), sin su consentimiento?];8.3. En el caso de que se produjeran en el espacio virtual, ¿podría indicar si... [¿Le han chantajeado o amenazado con difundir fotografías o videos de carácter sexual suyos sin su consentimiento?];9. Cómo consecuencia de lo sucedido, ¿sufriste alguna secuela o se vio afectada tu vida familiar, laboral, personal, social? -Espontánea, no leer-;9.1. ¿Podría concretar el tipo de secuelas que tuvo? [Físicas];9.1. ¿Podría concretar el tipo de secuelas que tuvo? [Psicológicas];9.1. ¿Podría concretar el tipo de secuelas que tuvo? [Físicas y psicológicas];9.1. ¿Podría concretar el tipo de secuelas que tuvo? [Nc];10. ¿Alguna vez, en relación a este/estos episodio/s, ha buscado apoyo en alguien? -Espontáneo, no leer-;10.1. En caso afirmativo, ¿podría concretar en quién buscó apoyo? -Espontáneo, no leer- [Amigo hombre];10.1. En caso afirmativo, ¿podría concretar en quién buscó apoyo? -Espontáneo, no leer- [Amiga mujer];10.1. En caso afirmativo, ¿podría concretar en quién buscó apoyo? -Espontáneo, no leer- [Familiar hombre];10.1. En caso afirmativo, ¿podría concretar en quién buscó apoyo? -Espontáneo, no leer- [Familiar mujer];10.1. En caso afirmativo, ¿podría concretar en quién buscó apoyo? -Espontáneo, no leer- [Conocido hombre];10.1. En caso afirmativo, ¿podría concretar en quién buscó apoyo? -Espontáneo, no leer- [Conocida mujer];10.1. En caso afirmativo, ¿podría concretar en quién buscó apoyo? -Espontáneo, no leer- [Compañero de estudios y/o trabajo hombre];10.1. En caso afirmativo, ¿podría concretar en quién buscó apoyo? -Espontáneo, no leer- [Compañera de estudios y/o trabajo mujer];10.1. En caso afirmativo, ¿podría concretar en quién buscó apoyo? -Espontáneo, no leer- [Todos los anteriores];11. ¿En relación a este/estos episodio/s has acudido alguna vez a servicios sanitarios, (médico, enfermera), servicios sociales, servicio de apoyo a víctimas, policiales, etc.)? -Espontáneo, no leer-;11.1. En caso afirmativo, ¿podría indicar a qué servicios acudió? -Espontáneo, no leer- [Servicios sanitarios];11.1. En caso afirmativo, ¿podría indicar a qué servicios acudió? -Espontáneo, no leer- [Servicios sociales];11.1. En caso afirmativo, ¿podría indicar a qué servicios acudió? -Espontáneo, no leer- [Servicios de apoyo a víctimas];11.1. En caso afirmativo, ¿podría indicar a qué servicios acudió? -Espontáneo, no leer- [Servicios policiales];11.1. En caso afirmativo, ¿podría indicar a qué servicios acudió? -Espontáneo, no leer- [Nc];11.1. En caso afirmativo, ¿podría indicar a qué servicios acudió? -Espontáneo, no leer- [Otro];12. ¿Denunció alguno de estos episodios? -Espontáneo, no leer-;13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 1];13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 2];13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 3];13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 4];13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 5];13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 6];13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 7];13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 8];13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 9];13. ¿Cuál cree Ud. que es la razón principal por la que las mujeres que han sufrido una agresión sexual no denuncian a su agresor? ¿Y la segunda razón más importante? -Espontáneo, no leer- [Ranking 10];14. Tras haber sufrido algún episodio de violencia sexual o en caso de sufrirla a dónde acudiría Ud. en primer lugar por orden de importancia según el apoyo que necesitaría? -Espontáneo, no leer- [A la Policía o a la Guardia Civil];14. Tras haber sufrido algún episodio de violencia sexual o en caso de sufrirla a dónde acudiría Ud. en primer lugar por orden de importancia según el apoyo que necesitaría? -Espontáneo, no leer- [A un hospital o a un centro de salud];14. Tras haber sufrido algún episodio de violencia sexual o en caso de sufrirla a dónde acudiría Ud. en primer lugar por orden de importancia según el apoyo que necesitaría? -Espontáneo, no leer- [A un juzgado];14. Tras haber sufrido algún episodio de violencia sexual o en caso de sufrirla a dónde acudiría Ud. en primer lugar por orden de importancia según el apoyo que necesitaría? -Espontáneo, no leer- [A una asociación de mujeres];14. Tras haber sufrido algún episodio de violencia sexual o en caso de sufrirla a dónde acudiría Ud. en primer lugar por orden de importancia según el apoyo que necesitaría? -Espontáneo, no leer- [A un centro especializado en violencia sexual];14. Tras haber sufrido algún episodio de violencia sexual o en caso de sufrirla a dónde acudiría Ud. en primer lugar por orden de importancia según el apoyo que necesitaría? -Espontáneo, no leer- [No acudiría a ningún sitio];14. Tras haber sufrido algún episodio de violencia sexual o en caso de sufrirla a dónde acudiría Ud. en primer lugar por orden de importancia según el apoyo que necesitaría? -Espontáneo, no leer- [NS/NC];15. ¿Cuál de las siguientes opciones considera Ud. más importante para prevenir la violencia sexual contra las mujeres? -Espontáneo, no leer-;15. ¿Cuál de las siguientes opciones considera Ud. más importante para prevenir la violencia sexual contra las mujeres? -Espontáneo, no leer- [Otro];16. ¿Se siente segura en relación a la violencia sexual en la Ciudad de Madrid? ;16. ¿Se siente segura en relación a la violencia sexual en la Ciudad de Madrid?  [Otro];17. Y, entre las dos opciones siguientes, ¿cuál consideraría Ud. más importante para prevenir la violencia sexual contra las mujeres?;Tiempo total
393;08/11/2024;4;28;De 25 a 34 años;Ciudad Lineal;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Soltera sin una relación;;Con compañeros/as de priso (no familiares);No;;;No;;;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo al agresor;Por el señalamiento/ rechazo o consecuencias a nivel social o familiar;;;;;;;;;Sí;;;;;;;Educación afectivo-sexual;;Sí;;Educar a los hombres a no agredir (sexualmente);1057,95
394;08/11/2024;1;36;De 35 a 44 años;Centro;Extranjera;RUMANA;Regular con permiso de trabajo;;Educación superior - FP de Grado Superior, Estudios de Grado (240 créditos),Licenciatura, Diplomatura...-;;Trabaja;;Casada;;Sola con hijos/as;Sí;0;1;No;;;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo al agresor;Por miedo a que no la crean;;;;;;;;;Sí;;;;;;;Facilitar información general sobre qué hacer y a qué lugares acudir en caso desufrir violencia sexual;;No;POR LAS NOTICIAS;Educar a los hombres a no agredir (sexualmente);337,85
395;08/11/2024;3;28;De 25 a 34 años;Barajas;Española;;;;Educación superior - FP de Grado Superior, Estudios de Grado (240 créditos),Licenciatura, Diplomatura...-;;Otro;TRABAJO Y ES;Soltera sin una relación;;Sola;No;;;No;;;;;Sí;Sí;Sí;Sí;;;;;;;ACOSO;;No;;;;;;;En el último año;;Más de una vez;Todos los días o casi todos los días;;;Sí;Sí;;;;Más de una persona;;En grupo;Un único grupo;En el espacio público;;;Centro de trabajo;;;;;;Sí;;Sí;;;Sí;;;;Sí;;;;Sí;;Sí;;Sí;;Sí;;;Sí;Por el desgaste emocional;Por vergüenza;;;;;;;;;Sí;;;;;;;Otro;CAMPAÑA CONTRA EL ACOSO EN EL TRABAJO , A ENSEÑAR A RESPETAR A UNA MUJER;No;NO ME CREYERON;Educar a los hombres a no agredir (sexualmente);376,48
396;08/11/2024;3;53;De 45 a 54 años;Centro;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabajo doméstico no remunerado;;Divorciada;;Sola con hijos/as;Sí;2;1;Sí;;Sí;Sí;;Sí;Sí;Sí;Sí;;;Sí;;;;;;Sí;Sí;;Sí;;Sí;;En el último año;;Más de una vez;Todos los días o casi todos los días;Sí;;;;;Expareja;;Una persona;;;;En el espacio privado;Residencia habitual;;;;;;;;Sí;;Sí;;;Sí;;;;Sí;;;;Sí;;Sí;Sí;Sí;;Sí;;;Sí;Por miedo al agresor;Por el desgaste emocional;;;;;;;;;Sí;Sí;;;Sí;;;Campañas de sensibilización e información contra la violencia sexual;;Sí;;Educar a los hombres a no agredir (sexualmente);404,46
397;08/11/2024;4;20;De 16 a 24 años;Hortaleza;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Estudiante;;Soltera en una relación;;Con familiares (familia extensa);No;;;No;;;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo a que no la crean;Por miedo a ser considerada culpable de lo sucedido;;;;;;;;;Sí;;;;;;;Ns/Nc;;Sí;;Educar a los hombres a no agredir (sexualmente);253,78
398;08/11/2024;9;30;De 25 a 34 años;Moncloa-Aravaca;Española;;;;Educación superior - FP de Grado Superior, Estudios de Grado (240 créditos),Licenciatura, Diplomatura...-;;Trabaja;;Soltera sin una relación;;Con familiares (familia extensa);No;;;No;;;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo a que no la crean;Por vergüenza;;;;;;;;;Sí;;;;Sí;;;Campañas de sensibilización e información contra la violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;366,69
399;08/11/2024;9;24;De 16 a 24 años;Retiro;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Soltera sin una relación;;Con compañeros/as de priso (no familiares);No;;;No;;;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por el señalamiento/ rechazo o consecuencias a nivel social o familiar;Por miedo al agresor;;;;;;;;;Sí;;;;Sí;;;Campañas de sensibilización e información contra la violencia sexual;;Sí;;Educar a los hombres a no agredir (sexualmente);676,94
400;08/11/2024;9;33;De 25 a 34 años;San Blas-Canillejas;Extranjera;VENEZUELA;Regular con permiso de trabajo;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Soltera sin una relación;;Con compañeros/as de priso (no familiares);No;;;No;;;;;Sí;Sí;Sí;Sí;Sí;;;;;;;;Sí;;;;;Sí;;Otro;4;Más de una vez;Al menos una o más veces al mes;Sí;;;;;Jefe o superior jerárquico;;Una persona;;;;En el espacio público;;;Centro de trabajo;;;;;;Sí;;Sí;;;Sí;;;;Sí;;;;;;No;;;;;;;No;Por miedo a que no la crean;Por miedo al agresor;;;;;;;;;Sí;;;;Sí;;;Facilitar información general sobre qué hacer y a qué lugares acudir en caso desufrir violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;406,88
401;08/11/2024;9;39;De 35 a 44 años;Moratalaz;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Separada;;Con familiares (familia extensa);No;;;No;;;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo al agresor;Por el desgaste emocional;;;;;;;;;Sí;;;;Sí;;;Facilitar información general sobre qué hacer y a qué lugares acudir en caso desufrir violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;340
402;11/11/2024;9;40;De 35 a 44 años;Latina;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Soltera en una relación;;En pareja sin hijos/as;No;;;No;;;;;Sí;No;;;;;;;;;;Sí;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo al agresor;Por miedo a que no la crean;;;;;;;;;Sí;;;;Sí;;;Facilitar información general sobre qué hacer y a qué lugares acudir en caso desufrir violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;387,35
403;11/11/2024;9;28;De 25 a 34 años;Carabanchel;Extranjera;COLOMBIA;Regular con permiso de trabajo;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Soltera sin una relación;;Con compañeros/as de priso (no familiares);No;;;No;;;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo al agresor;Por vergüenza;;;;;;;;;Sí;;;;Sí;;;Campañas de sensibilización e información contra la violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;404,9
404;11/11/2024;9;46;De 45 a 54 años;Hortaleza;Española;;;;Educación superior - FP de Grado Superior, Estudios de Grado (240 créditos),Licenciatura, Diplomatura...-;;Trabaja;;Soltera en una relación;;En pareja sin hijos/as;No;;;No;;;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por vergüenza;Por miedo a que no la crean;;;;;;;;;Sí;;;;Sí;;;Campañas de sensibilización e información contra la violencia sexual;;Sí;;Educar a los hombres a no agredir (sexualmente);408,1
405;11/11/2024;9;41;De 35 a 44 años;Ciudad Lineal;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Parado/a y ha trabajado antes;;Casada;;En pareja con hijos/as;Sí;0;2;Sí;;Sí;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo al agresor;Por falta de información adecuada;;;;;;;;;;;;;Sí;;;Facilitar información general sobre qué hacer y a qué lugares acudir en caso desufrir violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;413,05
406;11/11/2024;9;38;De 35 a 44 años;Carabanchel;Extranjera;;Regular con permiso de trabajo;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Soltera sin una relación;;Con familiares (familia extensa);No;;;No;;;;;Sí;Sí;;;Sí;Sí;Sí;Sí;Sí;;;;Sí;;;;;Sí;;En los últimos tres años;;Más de una vez;Al menos una o más veces por semana;Sí;;;;;Expareja;;Una persona;;;;En el espacio privado;Residencia habitual;;;;;;;;Sí;;;Sí;;Sí;;Sí;;;;;;;;Sí;;;Sí;Sí;;;Sí;Por miedo al agresor;Por miedo a que no la crean;;;;;;;;;Sí;;;;Sí;;;Facilitar información general sobre qué hacer y a qué lugares acudir en caso desufrir violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;482,82
407;11/11/2024;3;25;De 25 a 34 años;Puente de Vallecas;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Estudiante;;Soltera sin una relación;;Con compañeros/as de priso (no familiares);No;;;No;;;;;No;No;;;;;;;;;;Sí;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por vergüenza;Por miedo al agresor;;;;;;;;;Sí;;Sí;Sí;;;;Campañas de sensibilización e información contra la violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;212,84
408;11/11/2024;3;35;De 35 a 44 años;Villaverde;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Soltera sin una relación;;Sola;No;;;No;;;;;Sí;No;;;;;;;;;;Sí;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo al agresor;Por el desgaste emocional;;;;;;;;;Sí;Sí;;;;;;Educación afectivo-sexual;;Sí;;Educar a los hombres a no agredir (sexualmente);320,97
409;11/11/2024;6;25;De 25 a 34 años;Arganzuela;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Soltera sin una relación;;Con familiares (familia extensa);No;;;No;;;;;No;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por el desgaste emocional;Por vergüenza;;;;;;;;;Sí;;;;;;;Campañas de sensibilización e información contra la violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;417,53
410;11/11/2024;3;42;De 35 a 44 años;Puente de Vallecas;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Casada;;En pareja con hijos/as;No;;;No;;;;;No;Sí;Sí;;;Sí;Sí;;;;;;Sí;Sí;;Sí;;;;En los últimos tres años;;Más de una vez;Todos los días o casi todos los días;Sí;;;;;Expareja;;Más de una persona;;Individualmente;;En el espacio privado;Residencia habitual;;;;;;;;Sí;;;Sí;;Sí;;Sí;Sí;Sí;;Sí;;;;Sí;Sí;Sí;;Sí;;;Sí;Por miedo al agresor;Por miedo a ser considerada culpable de lo sucedido;;;;;;;;;Sí;;Sí;Sí;;;;Educación afectivo-sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;231,92
411;11/11/2024;6;33;De 25 a 34 años;Moncloa-Aravaca;Española;;;;Educación superior - FP de Grado Superior, Estudios de Grado (240 créditos),Licenciatura, Diplomatura...-;;Trabaja;;Casada;;En pareja con hijos/as;Sí;0;1;No;;;;;Sí;No;;;;;;;;;;Sí;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo al agresor;Por miedo a ser considerada culpable de lo sucedido;;;;;;;;;;;;Sí;;;;Educación afectivo-sexual;;Nc;;Educar a los hombres a no agredir (sexualmente);509,68
412;11/11/2024;3;40;De 35 a 44 años;Puente de Vallecas;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Casada;;En pareja con hijos/as;Sí;1;2;Sí;Sí;;Sí;;Sí;Sí;Sí;;;;Sí;Sí;;;;;Sí;Sí;;Sí;;;;En los últimos tres años;;Más de una vez;Todos los días o casi todos los días;Sí;;;;;Expareja;;Una persona;;;;En el espacio privado;Residencia temporal;;;;;;;;Sí;;;Sí;;Sí;;Sí;;Sí;;;;Sí;;Sí;Sí;;Sí;Sí;;;Sí;Por miedo al agresor;Por el coste económico que conlleva;;;;;;;;;Sí;;Sí;Sí;;;;Facilitar información general sobre qué hacer y a qué lugares acudir en caso desufrir violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;239,37
413;11/11/2024;3;28;De 25 a 34 años;Charmatín;Española;;;;Educación superior - FP de Grado Superior, Estudios de Grado (240 créditos),Licenciatura, Diplomatura...-;;Parado/a y ha trabajado antes;;Soltera en una relación;;En pareja sin hijos/as;No;;;No;;;;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por vergüenza;Por falta de información adecuada;;;;;;;;;Sí;Sí;;;Sí;;;Educación afectivo-sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;177,39
414;11/11/2024;6;26;De 25 a 34 años;Vicálvaro;Española;;;;Educación secundaria -ESO, Bachillerato, Formación Profesional de Grado Medio...-;;Trabaja;;Casada;;En pareja sin hijos/as;No;;;Sí;;;Sí;;Sí;No;;;;;;;;;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por miedo a ser considerada culpable de lo sucedido;Por el coste económico que conlleva;;;;;;;;;;;;Sí;;;;Facilitar información general sobre qué hacer y a qué lugares acudir en caso desufrir violencia sexual;;Sí;;Enseñar a las mujeres a evitar situaciones de riesgo;518,38
415;11/11/2024;3;36;De 35 a 44 años;Hortaleza;Española;;;;Educación superior - FP de Grado Superior, Estudios de Grado (240 créditos),Licenciatura, Diplomatura...-;;Trabaja;;Casada;;Sola;No;;;No;;;;;Sí;No;;;;;;;;;;Sí;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Por el señalamiento/ rechazo o consecuencias a nivel social o familiar;Por miedo al agresor;;;;;;;;;Sí;;;Sí;Sí;;;Facilitar información general sobre qué hacer y a qué lugares acudir en caso desufrir violencia sexual;;Sí;;Educar a los hombres a no agredir (sexualmente);212,07
